url,organizer,description,summary
https://program.arendalsuka.no/event/user-view/20051,ArrangørNorsk faglitterær forfatter- og oversetterforening,Hvordan er læremiddelsituasjonen i skole-Norge?,"Om arrangementetNorsk faglitterær forfatter- og oversetterforening (NFFO) har bedt NIFU utarbeide en egen rapport om læremiddelsituasjonen på alle landets grunnskoler, basert på en stor spørreundersøkelse de har gjort på oppdrag fra Utdanningsdirektoratet. Hvilke gjennomgående trekk finnes, er det for eksempel store forskjeller mellom by og land, nord og sør?Kom for å høre dyktige kunnskapspolitikere, lektorer og skoleledere diskutere læring, lesekompetanse og pengebruk i en tid der fakta og kunnskap er viktigere enn aldri før. Før panelet presenterer generalsekretær i NFFO, Arne Vestbø, den ferske rapporten som kartlegger læremiddelsituasjonen i skole-Norge etter Fagfornyelsen.Det vil bli åpnet for spørsmål/kommentarer fra salen."
https://program.arendalsuka.no/event/user-view/20053,"ArrangørBoehringer Ingelheim Norge, Abbott Diabetes Care AS","Nye internasjonale retningslinjer: ""En mer helhetlig tilnærming til diabetes type 2?""","Om arrangementetDen internasjonale konsensusoppdateringen fra ADA/EASD (American Diabetes Association/European Association for the Study of Diabetes) om behandling av hyperglykemi ved diabetes type 2 tar til orde for en mer helhetlig tilnærming til diabetesbehandling. Mer fokus på pasientinvolvering og mer persontilpasset behandling.Norske fastleger og pasienter forholder seg først og fremst til  den nye nasjonale faglige retningslinjen. De nye retningslinjene skal bli kortere, enklere og tydeligere, sier Helsedirektoratet. Vi møtes i Arendal for å diskutere hva dette kan bety for diabetesbehandlingen. Blir det økt pasientinvolvering og mer bruk av nye medikamenter tidlig i behandlingsforløpet?Og hva med velferdsteknologi og digital verktøy? Hva finnes, og hva synes pasientene?Arendalsuka 2023 program, Tyholmen hotel 16 august 10:00-11:30«En mer helthetlig tilnærming til Diabetes type 2»10:00 – 10:07Tittel: Helhetlig og persontilpasset behandling av Diabetes type 2 – hva sier konsensusrapporten fra EASD/ADA?Prof Kåre Birkeland OUS/Rikshospitalet10:08 – 10:15Tittel: Ny nasjonal retningslinje for personer med Diabetes type 2 kommer, hva kan vi forvente av endringer?Lege/Senior rådgiver Helsedirektoratet Dr Anna Randby10:16 – 10:23Tittel: Praktiske konsekvenser for fastlegen og pasientenDr Kaveh Rashidi, Fastlege Lovisenberg legesenter10:24 – 10:35Dialogmøte: Prof Kåre Birkeland, Dr Anna Randby, Dr Kaveh Rashidi10:35 - 10:45Tittel: Brukerstyrt poliklinikk for personer med DiabetesEllen Ersfjord, PhD Senter for E Helse10:45 - 10:55Tittel: Velferdsteknologi og digital avstandsoppfølging av Diabetes type 2 i Nordre Follo kommuneAudun Wigdel, leder e-helse Nordre Follo kommune10:55 – 11:00Pasienthistorie: Et enklere/bedre liv med DiabetesteknologiKjell Sigmund Gundersen11:00 – 11:10Lik tilgang til behandling og DiabetesteknologiFagpolitisk ansvarlig Malin Lena Vik, Diabetesforbundet11:10 – 11:30Paneldebatt: Hvordan skal vi implementere satsningen på velferdsteknologi og persontilpasset Diabetesbehandling.Bård Hoksrud Frp, Arne-Christian Mohn AP, Prof Birkeland, Dr Anna Randby, Audun Wigdel Senter for E-Helse , Malin Lena Vik Diabetsforbundet, Fagdirektør Helse Vest MD, Phd Bjørn Egil VikseDeltagere: Prof Kåre Birkeland OUS Rikshospitalet, Dr Anna Randby Helsedirektoratet, Fastlege Dr Kaveh Rasihidi, Fagpolitisk rådgiver Malin Lena Vik Diabetesforbundet, Audun Wigdel Senter for E helse, Fagdirektør Helse vest Md, Phd Bjørn Egil ViksePolitikere: TBA"
https://program.arendalsuka.no/event/user-view/20056,ArrangørPolitiets sikkerhetstjeneste,Hva truer Norge nå?,"Om arrangementetDe hemmelige tjenestene om Norges sikkerhetLederne for Politiets sikkerhetstjeneste, Etterretningstjenesten og Nasjonal sikkerhetsmyndighet møtes til en samtale. Hva truer Norge nå?"
https://program.arendalsuka.no/event/user-view/20060,"ArrangørNorsk nettverk for blå skog (NBFN), Havforskningsinstituttet, GRID-Arendal, Norsk institutt for vannforskning (NIVA )","Tang, tare og bærekraftig matproduksjon: Muligheter og barrierer for industrien","Om arrangementetBefolkningsvekst og behovet for mer bærekraftig matproduksjon har gitt økt fokus på havet som et matfat. Mye peker på at dyrking av blå skog, inkludert tang og tare, kan utvikle seg til å bli en omfattende, global næring. For Norge er det spådd at vi innen 2050 kan produsere så mye som 20 millioner tonn makroalger i året. Men i 2023, nesten 10 år etter den første tillatelsen til dyrking av tare ble tildelt, så forventes et høstet volum på 400-500 tonn. Bak dette beskjedne tallet ligger en rekke prosesser, prosjekter og trender som kan bidra til akselerert fremdrift. Det jobbes, for eksempel, med å effektiserte dyrking og foredlings metoder. Regelverket har også blitt endret for å definere tang og tare som sjømat. Samtidig er det økt interesse for tang og tare produkter, fornyet interesse for flerbruk av marint areal, og satsing på blant annet bærekraftig dyre- og fiskefôr. Er dette nok til å få industrien skikkelig i gang? Vi samler politikere og næringslivet til debatt.Arrangementet på 45 minutter vil bli etterfulgt av 45 minutter til mingling med uformell diskusjon og smaksprøver. Kokk Patrik Christopher Hemstrøm serverer to retter: 1) Nypoteter med kremet skalldyrsaus og sukkertare og 2) Havsalat cracker med nøttekrem, tørket havsalat og gresskarblomst (vegansk)."
https://program.arendalsuka.no/event/user-view/20061,"ArrangørBetong Norge, Norsk Stålforbund",Hvordan skille grønt fra grønnvasket i byggenæringen?,"Om arrangementetRammebetingelsene for byggenæringen skapes lokalt, regionalt og sentralt. Politikere må gi lokal og regional byggevareindustri en fair sjanse, slik at de kan konkurrere om de miljøriktige byggeprosjektene.Noen ganger dukker det opp politiske føringer om at offentlige bygg må bygges i tre – på bekostning av andre byggematerialer som stål og betong. Antagelsen er at dette fremmer det grønne skiftet, men dessverre har det ofte motsatt effekt. Når andre byggematerialer blir ekskludert fra å konkurrere om det miljøvennlige byggeprosjektet, blir det ingen konkurranse om å levere det mest miljøvennlige bygget.Denne politikken går ikke bare utover miljøet. Blant annet ekskluderes lokal industri fra å konkurrere om offentlige oppdrag. Dermed ender vi opp med dobbelt tap, ikke miljøvennlige bygg og heller ingen innovasjon i lokal byggevareindustri.Det må heller stilles nøytrale krav til miljø, på den måten kan alle materialgrupper delta i en tøff konkurranse om de gode byggeprosjektene. Grønnvasking, begrensning av konkurransen og spekulative miljøregnskap bidrar bare til dårligere beslutninger. Konkurransen må være åpen, rettferdig, transparent og kunnskapsbasert.Hvordan kan politikere forme en god miljø- og næringspolitikk, og samtidig la den lokale byggenæringen konkurrere om offentlige oppdrag med tøffe miljøambisjoner?Vi kjører debatt. Velkommen!"
https://program.arendalsuka.no/event/user-view/20062,"ArrangørBetong Norge, Norsk Stålforbund",Hvordan skaper vi en grønnere byggenæring?,"Om arrangementetUro i Europa og verden har vist oss betydningen av å være forberedt, og viktigheten av et robust og bærekraftig regionalt næringsliv. Dette bakteppet gir det grønne skiftet og en sirkulær økonomi en tilleggsdimensjon, selv om utslippskutt er den viktigste utviklingsdriveren. Den nye byggenæringen gir oss mulighet til å bygge en konkurransedyktig, innovativ og fremtidsrettet lokal byggevareindustri.  Der kortreiste byggevarer kan svare på flere utfordringer; utslippskutt, sirkulær økonomi og forsyningssikkerhet.Byggenæringen står for 15% av de nasjonale utslippene av klimagasser, der produksjon av byggevarer er ansvarlig for en del av dette. For å nå målene i Parisavtalen må utslippene kuttes. Byggenæringen må lære å være materialgjerrig, gjenbruke bygningsdeler og føre opp nye bygg som er universelle og kan brukes til mange fremtidige formål. Dette er bare mulig når det tas kunnskapsbaserte beslutninger, og byggevareprodusentene tas med på råd.Tempoet i det grønne skiftet må også opp, og veien til en grønn og sirkulær byggenæring krever ressurser. Med økte statlige inntekter fra energisektoren, parallelt med økte energipriser og dyre råvarer til byggenæringen, gir det muligheter for å omdistribuere statens inntekter. Hva bør i så fall midlene brukes på for å sette opp farten i det grønne skiftet i byggenæringen?Vi kjører debatt. Velkommen!"
https://program.arendalsuka.no/event/user-view/20064,"ArrangørUngdom og Fritid, Redd Barna",Fritidsklubbene er utredet - hva nå?,"Om arrangementetI juni 2023 kom regjeringens utredning av fritidsklubbfeltet, som oppfølging av lavinntektsstrategien. I utredningen har regjeringens oppdragstaker Samforsk adressert spørsmål om fritidsklubbenes rolle, samfunnsnytte, kompetanse, kvalitet, utbredelse og finansieringsmodell.Dette arrangementet setter fokus på veien videre; hva skal regjeringen gjøre med funn og anbefalinger i utredningen?Tentativt program:1. Samforsk innleder om utredningen2. Redd Barna og Ungdom og Fritid kommenterer funn og anbefalinger i utredningen.3. Politisk debatt: hva sva skal regjeringen gjøre med funn og anbefalinger i utredningen?Vel møtt!"
https://program.arendalsuka.no/event/user-view/20065,"ArrangørTeam Norway i India, Universitetet i Agder, Norway India Chamber of Commerce & Industry",India – verdens største befolkning og verdens 5. største økonomi. Muligheter for Norge?,"Om arrangementetIndia går i år forbi Kina som verdens mest folkerike land. Indias økonomi er nå verdens 5. største, og landet har høy økonomisk vekst. India har et av verdens største konsummarkeder og er en av verdens største energikonsumenter. India har ambisjoner om en mer eksportrettet økonomi, og den nåværende regjeringens slagord er «Make in India» og «Self-reliant India». EU og EFTA forhandler samtidig om handelsavtaler med India.Det er estimert at det vil investeres et sted rundt USD 350 mrd. i det grønne skiftet i India frem til 2030. Samtidig har India også store miljøutfordringer, herunder med avfallshåndtering. Dette representerer store muligheter for norsk kompetanse, teknologi og løsninger. Norge kan bidra til Indias grønne skifte og samtidig øke vår eksport til India. Grønn energi, grønne maritime løsninger og sirkulærøkonomi er sentrale områder i tråd med regjeringen sin India-strategi.Arrangementet vil fokusere på næringsmulighetene, inkludert samarbeid innen forskning og utdanning, og hvordan Norge kan bidra til det grønne skiftet i India.India-strategien er førende for Team Norway på bakken, og både utenriksministeren og næringsministeren har det siste året besøkt India fulgt av næringslivsdelegasjoner.Arrangementet vil foregå både på norsk og engelsk (panelsamtale på engelsk)."
https://program.arendalsuka.no/event/user-view/20067,"ArrangørGlobal Health Norway, Global Helse Norge",Hvorfor har ikke Norge et større globalt engasjement for det nyfødte liv?,"Om arrangementetHvorfor har ikke Norge et større globalt engasjement for det nyfødte liv?Dødeligheten for barn under 5 år har gått ned. Den viktigste årsaken til dette er de store vaksineprogrammene flere land har bidratt med. Dette hjelper ikke imidlertid ikke de nyfødte barna.Den mest sårbare gruppen nyfødte har ikke de samme gode tallene å vise til. Fortsatt er dødeligheten høy. Vi vet at en med enkle tiltak som eksempel fokus på morsmelk kan redusere dødelighet.Sykehusene i Norge har høy kompetanse innen nyfødtomsorg og tiltak som må til for å redusere dødelighet. Likevel faller sykehusene mellom to stoler når det kommer til finansiering av slike prosjekter.For å nå bærekraftsmålene er det nødvendig å skape bedre kunnskap om beste praksis og erfaringer, samt å utarbeide praktiske retningslinjer for hvordan vi kan jobbe sammen for å prioritere og koordinere det globale helsearbeid.I denne sesjonen vil Global Helse Norge synliggjøre nettverkets ambisjoner og ideer for bedre samarbeid.Global Helse Norgeer et nasjonalt nettverk for global helseforskning, utdanning og kapasitetsstyrking i lav- og mellominntektsland. Nettverket består av de store norske institusjonene innen utdannings-, sykehus- og forskningsinstituttsektoren som er involvert i globale helseaktiviteter, aktiviteter som inkluderer forskning, utdanning og kapasitetsstyrking.Paneldebatt:Hvordan kan norske institusjoner samarbeide bedre og få finansering for å gi stemme til de mest utsatte?Innledning ved:Kirsti Haaland MD PhD, nyfødtlege OUSModerator:Ragnhild Dybdahl, PhD, FHI"
https://program.arendalsuka.no/event/user-view/20069,"ArrangørOslo Cancer Cluster, Kreftforeningen, Legemiddelindustrien, Janssen Norge, MSD Norge, AstraZeneca Norge",Fremtidens kreftbehandling,"Om arrangementetVelkommen til frokostseminar om samfunnsoppdraget kreft.Hvert år får 3,5 millioner europeere diagnosen kreft. Om utviklingen fortsetter, vil tallet være 4,3 millioner i 2035. Kreft er i dag den vanligste dødsårsaken i Norge og i flere europeiske land. Utfordringen på kreftområdet er med andre ord formidabel – og økende. Nettopp derfor har EU definert kreft som en av fem store samfunnsutfordringer, som har fått sine tilsvarende målrettede samfunnsoppdrag, såkalte missions. Disse oppdragene skal føre til løsningsforslag på vår tids største utfordringer innen miljø, klima og kreft.Hvordan kan vi best lykkes med et samfunnsoppdrag på kreft i Norge? Hva har helsenæring og eksport med et samfunnsoppdrag på kreft å gjøre? Og er det ønskelig fra politisk hold å bruke missions som metode? Dette er sentrale spørsmål vi vil debattere med politikere og samfunnsaktører under dette frokostseminaret i møteserien Fremtidens kreftbehandling.Møteserien Fremtidens kreftbehandling har to årlige frokostseminarer, i Oslo og i Arendal, og er et samarbeid mellom Kreftforeningen, LMI, Janssen, AstraZeneca, MSD og Oslo Cancer Cluster."
